Player,Age,Nation,Pos,Squad,Comp,MP,Gls,Ast
Leonidas Stergiou,22.0,Switzerland,Defender,Stuttgart,Bundesliga,12,1,2
Raheem Sterling,29.0,England,"Forward, Midfielder",Arsenal,Premier League,17,0,2
Enzo Sternal,17.0,France,"Forward, Midfielder",Marseille,Ligue 1,2,0,0
Finley Stevens,21.0,Wales,Defender,St. Pauli,Bundesliga,1,0,0
Ross Stewart,28.0,Scotland,Forward,Southampton,Premier League,12,1,0
Angelo Stiller,23.0,Germany,Midfielder,Stuttgart,Bundesliga,32,1,8
Kevin Stöger,30.0,Austria,Midfielder,Gladbach,Bundesliga,31,3,3
Stoichkov,30.0,Spain,"Midfielder, Forward",Alavés,La Liga,16,0,1
Petar Stojanović,28.0,Slovenia,Midfielder,Empoli,Serie A,1,0,0
Jakub Stolarczyk,23.0,Poland,Goalkeeper,Leicester City,Premier League,10,0,0
John Stones,30.0,England,"Defender, Midfielder",Manchester City,Premier League,11,2,0
Jørgen Strand Larsen,24.0,Norway,Forward,Wolves,Premier League,35,14,4
Gabriel Strefezza,27.0,Brazil,"Forward, Midfielder",Como,Serie A,37,6,4
Cristhian Stuani,37.0,Uruguay,Forward,Girona,La Liga,32,11,2
Álex Suárez,31.0,Spain,Defender,Las Palmas,La Liga,30,0,0
Denis Suárez,30.0,Spain,Midfielder,Villarreal,La Liga,21,1,1
Gabriel Suazo,26.0,Chile,Defender,Toulouse,Ligue 1,30,0,6
Luka Sučić,21.0,Croatia,Midfielder,Real Sociedad,La Liga,29,1,1
Yukinari Sugawara,24.0,Japan,"Defender, Midfielder",Southampton,Premier League,30,1,1
Niklas Süle,28.0,Germany,Defender,Dortmund,Bundesliga,15,0,0
Ibrahim Sulemana,21.0,Ghana,Midfielder,Atalanta,Serie A,9,2,0
Kamaldeen Sulemana,22.0,Ghana,"Forward, Midfielder",Southampton,Premier League,26,1,1
Crysencio Summerville,22.0,Netherlands,"Forward, Midfielder",West Ham,Premier League,19,1,1
Tomáš Suslov,22.0,Slovakia,"Midfielder, Forward",Hellas Verona,Serie A,31,0,1
Suso,30.0,Spain,"Forward, Midfielder",Sevilla,La Liga,16,0,2
Zion Suzuki,21.0,Japan,Goalkeeper,Parma,Serie A,37,0,0
Mattias Svanberg,25.0,Sweden,Midfielder,Wolfsburg,Bundesliga,20,3,1
Daniel Svensson,22.0,Sweden,"Defender, Forward",Dortmund,Bundesliga,12,1,3
Marin Šverko,26.0,Croatia,Defender,Venezia,Serie A,16,1,0
Mile Svilar,24.0,Serbia,Goalkeeper,Roma,Serie A,38,0,0
Michael Svoboda,25.0,Austria,Defender,Venezia,Serie A,16,1,0
Williot Swedberg,20.0,Sweden,"Forward, Midfielder",Celta Vigo,La Liga,32,4,5
Abakar Sylla,21.0,Côte d'Ivoire,Defender,Strasbourg,Ligue 1,21,1,0
Issiaga Sylla,30.0,Guinea,Defender,Montpellier,Ligue 1,19,1,0
Mamadou Sylla,30.0,Senegal,"Forward, Midfielder",Valladolid,La Liga,29,5,1
Wojciech Szczęsny,34.0,Poland,Goalkeeper,Barcelona,La Liga,15,0,0
Sammie Szmodics,28.0,Ireland,"Forward, Midfielder",Ipswich Town,Premier League,20,4,0
Dominik Szoboszlai,23.0,Hungary,Midfielder,Liverpool,Premier League,36,6,6
Alexander Sørloth,28.0,Norway,Forward,Atlético Madrid,La Liga,35,20,2
Musa Al-Taamari,27.0,Jordan,"Forward, Midfielder",Rennes,Ligue 1,11,1,0
Haris Tabakovic,30.0,Bosnia and Herzegovina,Forward,Hoffenheim,Bundesliga,22,3,1
Nicolás Tagliafico,31.0,Argentina,Defender,Lyon,Ligue 1,24,3,1
Jonathan Tah,28.0,Germany,Defender,Leverkusen,Bundesliga,33,3,0
Adrien Tameze,30.0,Cameroon,"Midfielder, Defender",Torino,Serie A,20,0,0
Axel Tapé,16.0,France,"Defender, Midfielder",Paris S-G,Ligue 1,2,0,0
Renato Tapia,29.0,Peru,"Midfielder, Defender",Leganés,La Liga,34,1,0
Edmond Tapsoba,25.0,Burkina Faso,Defender,Leverkusen,Bundesliga,29,0,0
Florian Tardieu,32.0,France,Midfielder,Saint-Étienne,Ligue 1,24,2,4
Mehdi Taremi,32.0,"Iran, Islamic Republic of",Forward,Inter,Serie A,26,1,2
Matt Targett,28.0,England,Defender,Newcastle Utd,Premier League,2,0,0
Oussama Targhalline,22.0,Morocco,Midfielder,Le Havre,Ligue 1,14,0,0
James Tarkowski,31.0,England,Defender,Everton,Premier League,33,1,1
César Tárrega,22.0,Spain,Defender,Valencia,La Liga,34,2,0
Nuno Tavares,24.0,Portugal,Defender,Lazio,Serie A,23,0,8
Marcus Tavernier,25.0,England,"Forward, Midfielder",Bournemouth,Premier League,29,3,5
Charlie Taylor,30.0,England,Defender,Southampton,Premier League,8,0,0
Jack Taylor,26.0,Ireland,Midfielder,Ipswich Town,Premier League,32,1,0
Loum Tchaouna,20.0,France,"Forward, Midfielder",Lazio,Serie A,24,1,0
Jackson Tchatchoua,22.0,Cameroon,"Defender, Midfielder",Hellas Verona,Serie A,36,2,3
Enzo Tchato,21.0,Cameroon,Defender,Montpellier,Ligue 1,27,0,0
Aurélien Tchouaméni,24.0,France,"Defender, Midfielder",Real Madrid,La Liga,32,0,0
Álvaro Tejero,28.0,Spain,"Midfielder, Defender",Espanyol,La Liga,28,1,4
Martín Tejón,20.0,Spain,"Midfielder, Defender",Valencia,La Liga,4,0,0
Mathys Tel,19.0,France,"Forward, Midfielder",Bayern Munich,Bundesliga,8,0,1
Nathan Tella,25.0,Nigeria,"Midfielder, Forward",Leverkusen,Bundesliga,27,2,4
Nahuel Tenaglia,28.0,Argentina,Defender,Alavés,La Liga,34,2,1
Arnau Tenas,23.0,Spain,Goalkeeper,Paris S-G,Ligue 1,1,0,1
Casper Tengstedt,24.0,Denmark,Forward,Hellas Verona,Serie A,25,6,1
Marc-André ter Stegen,32.0,Germany,Goalkeeper,Barcelona,La Liga,8,0,0
Filippo Terracciano,21.0,Italy,"Defender, Midfielder",Milan,Serie A,13,0,0
Pietro Terracciano,34.0,Italy,Goalkeeper,Fiorentina,Serie A,3,0,0
Ramón Terrats,23.0,Spain,"Midfielder, Forward",Getafe,La Liga,15,4,1
Martin Terrier,27.0,France,"Midfielder, Forward",Leverkusen,Bundesliga,15,2,1
Tanner Tessmann,22.0,United States,Midfielder,Lyon,Ligue 1,25,1,0
Kenny Tete,28.0,Netherlands,Defender,Fulham,Premier League,22,0,2
Teddy Teuma,30.0,Malta,Midfielder,Reims,Ligue 1,17,1,0
Jordan Teze,24.0,Netherlands,Defender,Monaco,Ligue 1,16,1,0
Florian Thauvin,31.0,France,"Forward, Midfielder",Udinese,Serie A,25,8,3
Arthur Theate,24.0,Belgium,Defender,Eint Frankfurt,Bundesliga,31,0,0
Norman Theuerkauf,37.0,Germany,Midfielder,Heidenheim,Bundesliga,1,0,0
Thiago,23.0,Brazil,"Forward, Midfielder",Brentford,Premier League,8,0,0
Malick Thiaw,22.0,Germany,Defender,Milan,Serie A,22,0,0
Denis Thomalla,31.0,Germany,Midfielder,Heidenheim,Bundesliga,1,0,0
Luke Thomas,23.0,England,Defender,Leicester City,Premier League,14,0,0
Sorba Thomas,24.0,Wales,"Forward, Midfielder",Nantes,Ligue 1,25,1,3
Adrien Thomasson,30.0,France,Midfielder,Lens,Ligue 1,33,3,7
Morten Thorsby,28.0,Norway,"Midfielder, Forward",Genoa,Serie A,30,0,1
Khéphren Thuram,23.0,France,Midfielder,Juventus,Serie A,35,4,5
Marcus Thuram,26.0,France,Forward,Inter,Serie A,32,14,4
Cheikh Tidiane Niasse,24.0,Senegal,Midfielder,Hellas Verona,Serie A,11,0,0
Youri Tielemans,27.0,Belgium,Midfielder,Aston Villa,Premier League,36,3,7
Kieran Tierney,27.0,Scotland,"Defender, Forward",Arsenal,Premier League,13,1,0
Phillip Tietz,27.0,Germany,Forward,Augsburg,Bundesliga,34,7,2
Jurriën Timber,23.0,Netherlands,Defender,Arsenal,Premier League,30,1,3
Jean-Clair Todibo,24.0,France,Defender,West Ham,Premier League,27,0,0
Harry Toffolo,28.0,England,Defender,Nott'ham Forest,Premier League,4,0,0
Umut Tohumcu,19.0,Germany,"Midfielder, Forward",Hoffenheim,Bundesliga,12,0,1
Corentin Tolisso,29.0,France,Midfielder,Lyon,Ligue 1,32,7,4
John Tolkin,22.0,United States,"Defender, Midfielder",Holstein Kiel,Bundesliga,11,0,2
Rafael Tolói,33.0,Italy,Defender,Atalanta,Serie A,11,0,0
Raúl de Tomás,29.0,Spain,"Defender, Forward",Rayo Vallecano,La Liga,2,0,0
Tiago Tomás,22.0,Portugal,"Forward, Midfielder",Wolfsburg,Bundesliga,32,6,1
Takehiro Tomiyasu,25.0,Japan,Defender,Arsenal,Premier League,1,0,0
Fikayo Tomori,26.0,England,Defender,Milan,Serie A,22,0,1
Sandro Tonali,24.0,Italy,Midfielder,Newcastle Utd,Premier League,36,4,2
Luka Topalović,18.0,Slovenia,Midfielder,Inter,Serie A,1,0,0
Pablo Torre,21.0,Spain,"Midfielder, Forward",Barcelona,La Liga,10,3,1
David Torres,21.0,Spain,Defender,Valladolid,La Liga,18,0,0
Ferrán Torres,24.0,Spain,"Forward, Midfielder",Barcelona,La Liga,27,10,6
Pau Torres,27.0,Spain,Defender,Aston Villa,Premier League,24,0,0
Lucas Torró,30.0,Spain,Midfielder,Osasuna,La Liga,35,3,0
Lorenzo Tosto,18.0,Italy,Defender,Empoli,Serie A,1,0,0
Abdoulaye Touré,30.0,Guinea,Midfielder,Le Havre,Ligue 1,28,10,1
Bazoumana Touré,18.0,Côte d'Ivoire,"Forward, Midfielder",Hoffenheim,Bundesliga,13,0,3
Birama Touré,32.0,Mali,"Midfielder, Defender",Montpellier,Ligue 1,8,0,0
Ousmane Toure,19.0,France,Defender,Lille,Ligue 1,1,0,0
Souleymane Touré,21.0,France,Defender,Udinese,Serie A,12,1,0
Lucas Tousart,27.0,France,Midfielder,Union Berlin,Bundesliga,15,0,1
Conor Townsend,31.0,England,Defender,Ipswich Town,Premier League,6,0,1
Adama Traoré,28.0,Spain,"Forward, Midfielder",Fulham,Premier League,36,2,7
Boubacar Traoré,22.0,Mali,Midfielder,Wolves,Premier League,1,0,0
Hamari Traoré,32.0,Mali,Defender,Real Sociedad,La Liga,11,0,1
Omar Traoré,26.0,Germany,Defender,Heidenheim,Bundesliga,30,0,1
Kevin Trapp,34.0,Germany,Goalkeeper,Eint Frankfurt,Bundesliga,26,0,0
Mark Travers,25.0,Ireland,Goalkeeper,Bournemouth,Premier League,5,0,0
Óscar Trejo,36.0,Argentina,Midfielder,Rayo Vallecano,La Liga,19,1,0
Philipp Treu,23.0,Germany,"Midfielder, Defender",St. Pauli,Bundesliga,33,0,2
Ryan Trevitt,21.0,England,Midfielder,Brentford,Premier League,1,0,0
Christopher Trimmel,37.0,Austria,"Defender, Midfielder",Union Berlin,Bundesliga,26,0,3
Kieran Trippier,33.0,England,Defender,Newcastle Utd,Premier League,25,0,3
Leandro Trossard,29.0,Belgium,Forward,Arsenal,Premier League,38,8,7
Adrien Truffert,22.0,France,"Defender, Midfielder",Rennes,Ligue 1,33,2,2
Kostas Tsimikas,28.0,Greece,Defender,Liverpool,Premier League,18,0,1
Viktor Tsyhankov,26.0,Ukraine,"Forward, Midfielder",Girona,La Liga,27,2,5
Axel Tuanzebe,26.0,"Congo, The Democratic Republic of the",Defender,Ipswich Town,Premier League,22,0,1
Stefano Turati,22.0,Italy,Goalkeeper,Monza,Serie A,30,0,0
Beñat Turrientes,22.0,Spain,Midfielder,Real Sociedad,La Liga,21,0,0
Tuta,25.0,Brazil,"Defender, Midfielder",Eint Frankfurt,Bundesliga,30,2,1
Christantus Uche,21.0,Nigeria,"Forward, Midfielder",Getafe,La Liga,33,4,6
Destiny Udogie,21.0,Italy,Defender,Tottenham,Premier League,25,0,1
Manuel Ugarte Ribeiro,23.0,Uruguay,Midfielder,Manchester Utd,Premier League,29,1,2
Lesley Ugochukwu,20.0,France,Midfielder,Southampton,Premier League,26,1,1
Lukas Ullrich,20.0,Germany,Defender,Gladbach,Bundesliga,26,1,2
Sven Ulreich,35.0,Germany,Goalkeeper,Bayern Munich,Bundesliga,1,0,0
Enes Ünal,27.0,Türkiye,"Forward, Midfielder",Bournemouth,Premier League,17,2,1
Deniz Undav,28.0,Germany,"Forward, Midfielder",Stuttgart,Bundesliga,27,9,3
Naci Ünüvar,21.0,Netherlands,"Midfielder, Defender",Espanyol,La Liga,2,0,0
Dayot Upamecano,25.0,France,Defender,Bayern Munich,Bundesliga,20,2,0
Kacper Urbanski,19.0,Poland,Midfielder,Monza,Serie A,8,0,0
Jonas Urbig,20.0,Germany,Goalkeeper,Bayern Munich,Bundesliga,8,0,0
Can Uzun,18.0,Türkiye,"Midfielder, Forward",Eint Frankfurt,Bundesliga,20,4,1
Josha Vagnoman,23.0,Germany,"Defender, Midfielder",Stuttgart,Bundesliga,26,1,1
Lautaro Valenti,25.0,Argentina,Defender,Parma,Serie A,20,1,0
Óscar Valentín,29.0,Spain,Midfielder,Rayo Vallecano,La Liga,34,0,0
Nicolás Valentini,23.0,Argentina,Defender,Hellas Verona,Serie A,14,0,0
Germán Valera,22.0,Spain,Midfielder,Valencia,La Liga,8,0,0
Emanuele Valeri,25.0,Italy,Defender,Parma,Serie A,35,2,6
Martin Valjent,28.0,Slovakia,Defender,Mallorca,La Liga,31,3,0
Álex Valle,20.0,Spain,Defender,Como,Serie A,15,0,0
Jesús Vallejo,27.0,Spain,Defender,Real Madrid,La Liga,4,0,1
Mattia Valoti,30.0,Italy,Midfielder,Monza,Serie A,5,0,0
Federico Valverde,26.0,Uruguay,"Midfielder, Defender",Real Madrid,La Liga,36,6,4
Ignace Van Der Brempt,22.0,Belgium,Defender,Como,Serie A,20,0,1
Siebe Van Der Heyden,26.0,Belgium,"Defender, Midfielder",St. Pauli,Bundesliga,13,1,0
Virgil van Dijk,33.0,Netherlands,Defender,Liverpool,Premier League,37,3,1
Vanderson,23.0,Brazil,Defender,Monaco,Ligue 1,29,1,3
Maarten Vandevoordt,22.0,Belgium,Goalkeeper,RB Leipzig,Bundesliga,6,0,0
Jamie Vardy,37.0,England,Forward,Leicester City,Premier League,35,9,4
Ruben Vargas,25.0,Switzerland,"Midfielder, Forward",Augsburg,Bundesliga,8,0,0
Nikola Vasilj,28.0,Bosnia and Herzegovina,Goalkeeper,St. Pauli,Bundesliga,33,0,0
Devis Vásquez,26.0,Colombia,Goalkeeper,Empoli,Serie A,32,0,0
Johan Vásquez,25.0,Mexico,Defender,Genoa,Serie A,36,3,0
Denis Vavro,28.0,Slovakia,Defender,Wolfsburg,Bundesliga,29,2,0
José Luis García Vayá,25.0,Spain,Midfielder,Valencia,La Liga,34,2,2
Robinio Vaz,17.0,France,Forward,Marseille,Ligue 1,2,0,0
Jesus Vazquez,21.0,Spain,Defender,Valencia,La Liga,19,0,0
Lucas Vázquez,33.0,Spain,Defender,Real Madrid,La Liga,32,1,5
Matías Vecino,32.0,Uruguay,Midfielder,Lazio,Serie A,20,2,3
Danilo Veiga,21.0,Portugal,Defender,Lecce,Serie A,13,0,0
Renato Veiga,21.0,Portugal,Defender,Juventus,Serie A,13,0,1
Alejo Véliz,20.0,Argentina,Forward,Espanyol,La Liga,27,1,0
Miloš Veljković,28.0,Serbia,Defender,Werder Bremen,Bundesliga,14,0,1
Joël Veltman,32.0,Netherlands,Defender,Brighton,Premier League,21,0,0
Micky van de Ven,23.0,Netherlands,Defender,Tottenham,Premier League,13,0,2
Lorenzo Venturino,18.0,Italy,"Forward, Midfielder",Genoa,Serie A,6,2,0
Nikolas Veratschnig,21.0,Austria,"Defender, Midfielder",Mainz 05,Bundesliga,15,0,0
Bart Verbruggen,21.0,Netherlands,Goalkeeper,Brighton,Premier League,36,0,1
Simone Verdi,32.0,Italy,"Midfielder, Forward",Como,Serie A,9,0,0
Jordan Veretout,31.0,France,Midfielder,Lyon,Ligue 1,27,2,0
Arthur Vermeeren,19.0,Belgium,Midfielder,RB Leipzig,Bundesliga,28,0,2
Yorbe Vertessen,23.0,Belgium,"Midfielder, Forward",Union Berlin,Bundesliga,17,1,0
Mikel Vesga,31.0,Spain,Midfielder,Athletic Club,La Liga,25,0,0
Jannik Vestergaard,31.0,Denmark,Defender,Leicester City,Premier League,18,0,0
Ben Viadere,18.0,France,Midfielder,Auxerre,Ligue 1,1,0,0
Guglielmo Vicario,27.0,Italy,Goalkeeper,Tottenham,Premier League,24,0,0
Carlos Vicente,25.0,Spain,"Forward, Midfielder",Alavés,La Liga,37,5,5
Pau Victor,22.0,Spain,Forward,Barcelona,La Liga,21,2,1
Nacho Vidal,29.0,Spain,Defender,Osasuna,La Liga,5,0,0
Gabriel Vidovic,20.0,Croatia,Midfielder,Bayern Munich,Bundesliga,4,0,0
Fran Vieites,25.0,Spain,Goalkeeper,Betis,La Liga,4,0,0
Sergio Viera,19.0,Spain,Midfielder,Las Palmas,La Liga,2,0,0
Samuele Vignato,20.0,Italy,Midfielder,Monza,Serie A,17,0,0
Asier Villalibre,26.0,Spain,Forward,Alavés,La Liga,16,1,1
Iván Villar,27.0,Spain,Goalkeeper,Celta Vigo,La Liga,4,0,0
Carlos Vinícius,29.0,Brazil,"Midfielder, Forward",Fulham,Premier League,3,0,0
Nicolas Viola,34.0,Italy,"Forward, Midfielder",Cagliari,Serie A,27,3,1
Viti,26.0,Spain,Defender,Las Palmas,La Liga,29,0,2
Mattia Viti,22.0,Italy,Defender,Empoli,Serie A,30,1,0
Vitinha,24.0,Portugal,Midfielder,Paris S-G,Ligue 1,29,5,1
Daniel Vivian,25.0,Spain,Defender,Athletic Club,La Liga,32,4,0
Krapyvtsov Vladyslav,19.0,Ukraine,Goalkeeper,Girona,La Liga,2,0,0
Dušan Vlahović,24.0,Serbia,Forward,Juventus,Serie A,29,10,4
Vanja Vlahović,20.0,Serbia,"Forward, Midfielder",Atalanta,Serie A,3,0,0
Nikola Vlašić,26.0,Croatia,"Midfielder, Forward",Torino,Serie A,30,5,4
Alessandro Vogliacco,25.0,Italy,Defender,Parma,Serie A,10,0,0
Kevin Vogt,32.0,Germany,Defender,Union Berlin,Bundesliga,18,1,0
Mërgim Vojvoda,29.0,Kosovo,Defender,Como,Serie A,11,1,2
Kevin Volland,32.0,Germany,"Forward, Midfielder",Union Berlin,Bundesliga,4,0,0
Aster Vranckx,21.0,Belgium,Midfielder,Wolfsburg,Bundesliga,14,0,0
Stefan de Vrij,32.0,Netherlands,Defender,Inter,Serie A,26,3,0
Ibrahima Wadji,29.0,Senegal,"Forward, Midfielder",Saint-Étienne,Ligue 1,10,0,0
Robert Wagner,21.0,Germany,Midfielder,St. Pauli,Bundesliga,12,0,0
Elye Wahi,21.0,France,"Forward, Midfielder",Eint Frankfurt,Bundesliga,8,0,0
Hauke Wahl,30.0,Germany,Defender,St. Pauli,Bundesliga,33,0,0
Kyle Walker,34.0,England,Defender,Milan,Serie A,11,0,0
Kyle Walker-Peters,27.0,England,Defender,Southampton,Premier League,33,0,2
Christian Walton,28.0,England,Goalkeeper,Ipswich Town,Premier League,7,0,0
Sebastian Walukiewicz,24.0,Poland,Defender,Empoli,Serie A,2,0,0
Aaron Wan-Bissaka,26.0,England,Defender,West Ham,Premier League,36,2,5
Paul Wanner,18.0,Germany,"Midfielder, Forward",Heidenheim,Bundesliga,29,3,2
Danny Ward,31.0,Wales,Goalkeeper,Leicester City,Premier League,2,0,0
Joel Ward,34.0,England,Defender,Crystal Palace,Premier League,2,0,0
James Ward-Prowse,29.0,England,Midfielder,Nott'ham Forest,Premier League,9,0,1
Kjell-Arik Wätjen,18.0,Germany,Midfielder,Dortmund,Bundesliga,2,0,0
Ollie Watkins,28.0,England,Forward,Aston Villa,Premier League,38,16,8
Timothy Weah,24.0,United States,"Defender, Forward",Juventus,Serie A,30,5,2
Adam Webster,29.0,England,Defender,Brighton,Premier League,14,0,0
Julian Weigl,28.0,Germany,Midfielder,Gladbach,Bundesliga,33,0,2
Timon Weiner,25.0,Germany,Goalkeeper,Holstein Kiel,Bundesliga,25,0,0
Nelson Weiper,19.0,Germany,"Forward, Midfielder",Mainz 05,Bundesliga,23,3,2
Mitchell Weiser,30.0,Germany,"Defender, Midfielder",Werder Bremen,Bundesliga,32,5,9
Noah Weißhaupt,22.0,Germany,Forward,Freiburg,Bundesliga,3,0,0
Danny Welbeck,33.0,England,Forward,Brighton,Premier League,30,10,4
Welington,23.0,Brazil,Defender,Southampton,Premier League,10,0,0
Timo Werner,28.0,Germany,"Forward, Midfielder",Tottenham,Premier League,18,0,3
Adam Wharton,20.0,England,Midfielder,Crystal Palace,Premier League,20,0,2
Ben White,26.0,England,Defender,Arsenal,Premier League,17,0,2
Silvan Widmer,31.0,Switzerland,Defender,Mainz 05,Bundesliga,27,0,1
Mats Wieffer,24.0,Netherlands,"Defender, Midfielder",Brighton,Premier League,25,1,3
Mateusz Wieteska,27.0,Poland,Defender,Cagliari,Serie A,5,0,0
Caleb Wiley,19.0,United States,"Defender, Midfielder",Strasbourg,Ligue 1,6,0,1
Iñaki Williams,30.0,Ghana,Forward,Athletic Club,La Liga,35,6,8
Neco Williams,23.0,Wales,Defender,Nott'ham Forest,Premier League,35,1,3
Nico Williams,22.0,Spain,Forward,Athletic Club,La Liga,29,5,5
Willian,35.0,Brazil,"Forward, Midfielder",Fulham,Premier League,10,0,0
Joe Willock,24.0,England,"Midfielder, Forward",Newcastle Utd,Premier League,32,0,2
Callum Wilson,32.0,England,Forward,Newcastle Utd,Premier League,18,0,0
Harry Wilson,27.0,Wales,"Forward, Midfielder",Fulham,Premier League,25,6,1
Patrick Wimmer,23.0,Austria,"Midfielder, Forward",Wolfsburg,Bundesliga,29,3,4
Jonas Wind,25.0,Denmark,"Forward, Midfielder",Wolfsburg,Bundesliga,31,9,3
Harry Winks,28.0,England,Midfielder,Leicester City,Premier League,22,0,2
Ben Winterburn,19.0,England,"Midfielder, Forward",Bournemouth,Premier League,4,0,0
Florian Wirtz,21.0,Germany,"Midfielder, Forward",Leverkusen,Bundesliga,31,10,12
Yoane Wissa,27.0,"Congo, The Democratic Republic of the",Forward,Brentford,Premier League,35,19,4
Dani de Wit,26.0,Netherlands,"Midfielder, Forward",Bochum,Bundesliga,28,2,1
Axel Witsel,35.0,Belgium,Defender,Atlético Madrid,La Liga,14,0,1
Maximilian Wittek,28.0,Germany,Defender,Bochum,Bundesliga,33,0,0
Marius Wolf,29.0,Germany,Defender,Augsburg,Bundesliga,32,1,3
Nick Woltemade,22.0,Germany,"Forward, Midfielder",Stuttgart,Bundesliga,28,12,2
Jeong Woo-yeong,24.0,"Korea, Republic of","Midfielder, Forward",Union Berlin,Bundesliga,23,3,2
Chris Wood,32.0,New Zealand,Forward,Nott'ham Forest,Premier League,36,20,3
Nathan Wood-Gordon,22.0,England,Defender,Southampton,Premier League,11,0,0
Christopher Wooh,22.0,Cameroon,Defender,Rennes,Ligue 1,20,0,0
Luke Woolfenden,25.0,England,Defender,Ipswich Town,Premier League,15,0,0
Granit Xhaka,31.0,Switzerland,Midfielder,Leverkusen,Bundesliga,33,2,7
Lamine Yamal,17.0,Spain,Forward,Barcelona,La Liga,35,9,13
Daniel Yáñez,17.0,Spain,Forward,Real Madrid,La Liga,1,0,0
Erencan Yardimci,22.0,Türkiye,"Forward, Midfielder",Hoffenheim,Bundesliga,8,0,0
Yehor Yarmoliuk,20.0,Ukraine,Midfielder,Brentford,Premier League,31,0,0
Ryan Yates,26.0,England,Midfielder,Nott'ham Forest,Premier League,35,2,1
John Yeboah,24.0,Ecuador,"Forward, Midfielder",Venezia,Serie A,33,1,1
Bertuğ Yıldırım,22.0,Türkiye,Forward,Getafe,La Liga,22,1,0
Kenan Yıldız,19.0,Türkiye,"Forward, Midfielder",Juventus,Serie A,35,7,4
Leny Yoro,18.0,France,Defender,Manchester Utd,Premier League,21,0,0
Ashley Young,39.0,England,Defender,Everton,Premier League,32,1,3
Etienne Youte Kinkoue,22.0,France,Defender,Le Havre,Ligue 1,28,0,0
Illia Zabarnyi,21.0,Ukraine,Defender,Bournemouth,Premier League,36,0,1
Eloge Zabi,17.0,Côte d'Ivoire,"Defender, Midfielder",Reims,Ligue 1,2,0,0
Mattia Zaccagni,29.0,Italy,Forward,Lazio,Serie A,34,8,6
Dan-Axel Zagadou,25.0,France,"Defender, Midfielder",Stuttgart,Bundesliga,2,0,0
Yoram Zague,18.0,France,"Defender, Forward",Paris S-G,Ligue 1,4,0,0
Wilfried Zaha,31.0,Côte d'Ivoire,Forward,Lyon,Ligue 1,4,0,0
Warren Zaïre-Emery,18.0,France,"Midfielder, Defender",Paris S-G,Ligue 1,29,1,2
Miha Zajc,30.0,Slovenia,Midfielder,Toulouse,Ligue 1,19,0,0
Denis Zakaria,27.0,Switzerland,Midfielder,Monaco,Ligue 1,26,6,4
Arsen Zakharyan,21.0,Russian Federation,"Midfielder, Forward",Real Sociedad,La Liga,3,1,0
Nicola Zalewski,22.0,Poland,"Defender, Midfielder",Inter,Serie A,11,1,1
Andre-Frank Zambo Anguissa,28.0,Cameroon,Midfielder,Napoli,Serie A,35,6,4
Francesco Zampano,30.0,Italy,Defender,Venezia,Serie A,24,1,2
Nicolò Zaniolo,25.0,Italy,"Forward, Midfielder",Atalanta,Serie A,14,2,2
Alessandro Zanoli,23.0,Italy,"Forward, Defender",Genoa,Serie A,31,1,0
Duván Zapata,33.0,Colombia,Forward,Torino,Serie A,7,3,0
Gabriele Zappa,24.0,Italy,Defender,Cagliari,Serie A,37,2,0
Davide Zappacosta,32.0,Italy,Defender,Atalanta,Serie A,30,4,2
Bryan Zaragoza,23.0,Spain,"Forward, Midfielder",Osasuna,La Liga,27,1,6
Anass Zaroury,23.0,Morocco,"Forward, Midfielder",Lens,Ligue 1,28,2,2
Oier Zarraga,25.0,Spain,Midfielder,Udinese,Serie A,22,1,0
David Zec,24.0,Slovenia,Defender,Holstein Kiel,Bundesliga,18,2,0
Jordan Zemura,24.0,Zimbabwe,Defender,Udinese,Serie A,23,1,2
Robin Zentner,29.0,Germany,Goalkeeper,Mainz 05,Bundesliga,32,0,0
Alessio Zerbin,25.0,Italy,"Forward, Defender",Napoli,Serie A,2,0,0
Kevin Zeroli,19.0,Italy,Midfielder,Milan,Serie A,1,0,0
Cedric Zesiger,26.0,Switzerland,Defender,Wolfsburg,Bundesliga,7,0,0
Michael Zetterer,29.0,Germany,Goalkeeper,Werder Bremen,Bundesliga,34,0,0
Nathan Zeze,19.0,France,Defender,Nantes,Ligue 1,18,0,0
Edon Zhegrova,25.0,Kosovo,"Forward, Midfielder",Lille,Ligue 1,12,4,1
Piotr Zieliński,30.0,Poland,Midfielder,Inter,Serie A,26,2,2
Oleksandr Zinchenko,27.0,Ukraine,"Defender, Midfielder",Arsenal,Premier League,15,0,1
Melvin Zinga,22.0,France,Goalkeeper,Angers,Ligue 1,1,0,0
Joshua Zirkzee,23.0,Netherlands,"Forward, Midfielder",Manchester Utd,Premier League,32,3,1
Budu Zivzivadze,30.0,Georgia,Forward,Heidenheim,Bundesliga,15,2,3
Luc Zogbé,19.0,Côte d'Ivoire,Defender,Brest,Ligue 1,13,0,0
Nadir Zortea,25.0,Italy,"Defender, Midfielder",Cagliari,Serie A,35,6,2
Aristide Zossou,19.0,Côte d'Ivoire,Midfielder,Auxerre,Ligue 1,3,0,0
Yanis Zouaoui,30.0,Algeria,"Defender, Forward",Le Havre,Ligue 1,17,0,2
Igor Zubeldia,27.0,Spain,Defender,Real Sociedad,La Liga,28,0,0
Martín Zubimendi,25.0,Spain,Midfielder,Real Sociedad,La Liga,36,2,1
