Player,Age,Nation,Pos,Squad,Comp,MP,Gls,Ast
Jadon Sancho,24.0,eng ENG,FW,Chelsea,eng Premier League,31,3,4
Philipp Sander,26.0,de GER,MF,Gladbach,de Bundesliga,27,1,0
James Sands,24.0,us USA,"MF,DF",St. Pauli,de Bundesliga,7,0,0
Leroy Sané,28.0,de GER,FW,Bayern Munich,de Bundesliga,30,11,5
Arouna Sangante,22.0,sn SEN,DF,Le Havre,fr Ligue 1,16,3,0
Ibrahim Sangaré,26.0,ci CIV,MF,Nott'ham Forest,eng Premier League,13,0,1
Nhoa Sangui,18.0,fr FRA,"DF,MF",Reims,fr Ligue 1,26,0,2
Maroan Sannadi,23.0,es ESP,FW,Athletic Club,es La Liga,16,1,1
Kaishu Sano,23.0,jp JPN,MF,Mainz 05,de Bundesliga,34,0,0
Morgan Sanson,29.0,fr FRA,MF,Nice,fr Ligue 1,6,3,0
Nicola Sansone,32.0,it ITA,"MF,FW",Lecce,it Serie A,5,0,0
Baptiste Santamaria,29.0,fr FRA,MF,Nice,fr Ligue 1,13,0,0
Baptiste Santamaria,29.0,fr FRA,MF,Rennes,fr Ligue 1,10,0,1
Jesús Santiago,20.0,es ESP,MF,Getafe,es La Liga,19,0,0
Andrey Santos,20.0,br BRA,MF,Strasbourg,fr Ligue 1,32,10,3
Kauã Santos,21.0,br BRA,GK,Eint Frankfurt,de Bundesliga,9,0,0
Tiago Santos,22.0,pt POR,DF,Lille,fr Ligue 1,7,0,0
Pablo Sarabia,32.0,es ESP,"MF,FW",Wolves,eng Premier League,23,3,2
Jeremy Sarmiento,22.0,ec ECU,MF,Brighton,eng Premier League,1,0,0
Amin Sarr,23.0,se SWE,FW,Hellas Verona,it Serie A,32,4,1
Ismaila Sarr,26.0,sn SEN,MF,Crystal Palace,eng Premier League,38,8,6
Malang Sarr,25.0,fr FRA,DF,Lens,fr Ligue 1,21,0,0
Mamadou Sarr,18.0,fr FRA,DF,Strasbourg,fr Ligue 1,27,0,1
Martin Satriano,23.0,uy URU,"FW,DF",Lens,fr Ligue 1,7,0,0
Razvan Sava,22.0,ro ROU,GK,Udinese,it Serie A,12,0,0
Téji Savanier,32.0,fr FRA,MF,Montpellier,fr Ligue 1,31,2,5
Sávio,20.0,br BRA,"FW,MF",Manchester City,eng Premier League,29,1,8
Nicolò Savona,21.0,it ITA,DF,Juventus,it Serie A,28,2,1
Saba Sazonov,22.0,ge GEO,DF,Torino,it Serie A,1,0,0
Joe Scally,21.0,us USA,DF,Gladbach,de Bundesliga,32,0,0
Giorgio Scalvini,20.0,it ITA,DF,Atalanta,it Serie A,6,0,0
Gianluca Scamacca,25.0,it ITA,FW,Atalanta,it Serie A,1,0,0
Oliver Scarles,18.0,eng ENG,"DF,FW",West Ham,eng Premier League,15,0,0
Dane Scarlett,20.0,eng ENG,"FW,MF",Tottenham,eng Premier League,3,0,1
Kevin Schade,22.0,de GER,FW,Brentford,eng Premier League,38,11,2
András Schäfer,25.0,hu HUN,MF,Union Berlin,de Bundesliga,26,1,1
Fabian Schär,32.0,ch SUI,DF,Newcastle Utd,eng Premier League,34,4,0
Patrik Schick,28.0,cz CZE,FW,Leverkusen,de Bundesliga,31,21,0
Stefan Schimmer,30.0,de GER,"FW,MF",Heidenheim,de Bundesliga,13,0,0
Joël Schingtienne,21.0,be BEL,DF,Venezia,it Serie A,16,0,0
Xaver Schlager,26.0,at AUT,MF,RB Leipzig,de Bundesliga,4,0,0
Keven Schlotterbeck,27.0,de GER,DF,Augsburg,de Bundesliga,18,3,1
Nico Schlotterbeck,24.0,de GER,DF,Dortmund,de Bundesliga,23,0,4
Jeffrey Schlupp,31.0,gh GHA,"MF,DF",Crystal Palace,eng Premier League,12,0,0
Romano Schmid,24.0,at AUT,MF,Werder Bremen,de Bundesliga,32,5,4
Niklas Schmidt,26.0,de GER,MF,Toulouse,fr Ligue 1,9,0,1
Jan Schöppner,25.0,de GER,MF,Heidenheim,de Bundesliga,33,4,3
Marvin Schulz,29.0,de GER,"MF,DF",Holstein Kiel,de Bundesliga,12,0,0
Alexander Schwolow,32.0,de GER,GK,Union Berlin,de Bundesliga,6,0,0
Léo Scienza,25.0,br BRA,"FW,MF",Heidenheim,de Bundesliga,25,3,3
Alex Scott,20.0,eng ENG,MF,Bournemouth,eng Premier League,20,0,0
Simone Scuffet,28.0,it ITA,GK,Cagliari,it Serie A,13,0,0
Simone Scuffet,28.0,it ITA,GK,Napoli,it Serie A,1,0,0
Jérémy Sebas,21.0,mq MTQ,"FW,MF",Strasbourg,fr Ligue 1,13,0,0
Aleksandar Sedlar,32.0,rs SRB,DF,Alavés,es La Liga,9,0,0
Jacopo Seghetti,19.0,it ITA,GK,Empoli,it Serie A,1,0,0
Alidu Seidu,24.0,gh GHA,DF,Rennes,fr Ligue 1,11,0,0
Nicolas Seiwald,23.0,at AUT,"MF,DF",RB Leipzig,de Bundesliga,30,0,0
Hiroki Sekine,21.0,jp JPN,DF,Reims,fr Ligue 1,15,0,0
Matz Sels,32.0,be BEL,GK,Nott'ham Forest,eng Premier League,38,0,0
Nélson Semedo,30.0,pt POR,DF,Wolves,eng Premier League,34,0,4
Antoine Semenyo,24.0,gh GHA,FW,Bournemouth,eng Premier League,37,11,5
Marvin Senaya,23.0,tg TOG,DF,Strasbourg,fr Ligue 1,10,0,0
Marcos Senesi,27.0,ar ARG,DF,Bournemouth,eng Premier League,17,0,0
Stefano Sensi,28.0,it ITA,MF,Monza,it Serie A,12,1,0
Suat Serdar,27.0,de GER,MF,Hellas Verona,it Serie A,22,2,1
Sergi,32.0,es ESP,DF,Leganés,es La Liga,36,2,0
Nicolás Serrano,21.0,es ESP,FW,Athletic Club,es La Liga,4,0,0
Benjamin Šeško,21.0,si SVN,"FW,MF",RB Leipzig,de Bundesliga,33,13,5
Ryan Sessegnon,24.0,eng ENG,"FW,DF",Fulham,eng Premier League,16,4,2
Stephan El Shaarawy,31.0,it ITA,"DF,MF",Roma,it Serie A,31,3,4
Luke Shaw,29.0,eng ENG,DF,Manchester Utd,eng Premier League,7,0,0
Alen Sherri,26.0,al ALB,GK,Cagliari,it Serie A,7,0,0
Eldor Shomurodov,29.0,uz UZB,"FW,MF",Roma,it Serie A,27,4,4
Djibril Sidibé,32.0,fr FRA,DF,Toulouse,fr Ligue 1,28,0,3
Armindo Sieb,21.0,de GER,"FW,MF",Mainz 05,de Bundesliga,27,2,2
Benjamin Siegrist,32.0,ch SUI,GK,Genoa,it Serie A,2,0,0
Vincent Sierro,28.0,ch SUI,MF,Toulouse,fr Ligue 1,29,5,1
Tim Siersleben,24.0,de GER,DF,Heidenheim,de Bundesliga,16,0,0
Zain Silcott-Duberry,19.0,ms MSR,FW,Bournemouth,eng Premier League,1,0,0
Kiliann Sildillia,22.0,fr FRA,DF,Freiburg,de Bundesliga,21,2,0
André Silva,28.0,pt POR,FW,Werder Bremen,de Bundesliga,7,1,0
André Silva,28.0,pt POR,"FW,MF",RB Leipzig,de Bundesliga,8,1,2
Bernardo Silva,29.0,pt POR,"MF,FW",Manchester City,eng Premier League,33,4,4
Caio Henrique Oliveira Silva,27.0,br BRA,DF,Monaco,fr Ligue 1,27,0,6
Fábio Silva,22.0,pt POR,FW,Las Palmas,es La Liga,24,10,3
Jota Silva,24.0,pt POR,"FW,MF",Nott'ham Forest,eng Premier League,31,3,1
Eric da Silva Moreira,18.0,de GER,"MF,DF",Nott'ham Forest,eng Premier League,2,0,0
Rui Silva,30.0,pt POR,GK,Betis,es La Liga,15,0,0
Marco Silvestri,33.0,it ITA,GK,Empoli,it Serie A,5,0,0
Abdallah Sima,23.0,sn SEN,"FW,MF",Brest,fr Ligue 1,27,7,2
Mohamed Simakan,24.0,fr FRA,DF,RB Leipzig,de Bundesliga,1,0,0
Giovanni Simeone,29.0,ar ARG,FW,Napoli,it Serie A,30,1,1
Giuliano Simeone,21.0,ar ARG,MF,Atlético Madrid,es La Liga,33,2,6
Moses Simon,29.0,ng NGA,"FW,MF",Nantes,fr Ligue 1,32,8,10
Unai Simón,27.0,es ESP,GK,Athletic Club,es La Liga,21,0,0
Xavi Simons,21.0,nl NED,MF,RB Leipzig,de Bundesliga,25,10,6
Jahmai Simpson-Pusey,18.0,eng ENG,DF,Manchester City,eng Premier League,2,0,0
Danel Sinani,27.0,lu LUX,"FW,MF",St. Pauli,de Bundesliga,26,2,2
Lassine Sinayoko,24.0,ml MLI,"FW,MF",Auxerre,fr Ligue 1,34,5,8
Wilfried Singo,23.0,ci CIV,DF,Monaco,fr Ligue 1,27,1,2
Luis Sinisterra,25.0,co COL,"FW,MF",Bournemouth,eng Premier League,12,1,1
Daley Sinkgraven,29.0,nl NED,DF,Las Palmas,es La Liga,2,0,0
Tobias Sippel,36.0,de GER,GK,Gladbach,de Bundesliga,1,0,0
Jailson Siqueira,28.0,br BRA,"DF,MF",Celta Vigo,es La Liga,13,0,0
Ayanda Sishuba,19.0,be BEL,FW,Rennes,fr Ligue 1,1,0,0
Ibrahim Sissoko,28.0,ml MLI,FW,Saint-Étienne,fr Ligue 1,20,3,1
Ibrahima Sissoko,26.0,ml MLI,MF,Bochum,de Bundesliga,32,2,1
Niama Sissoko,18.0,ml MLI,"FW,MF",Reims,fr Ligue 1,4,0,0
Antonio Sivera,27.0,es ESP,GK,Alavés,es La Liga,32,0,0
Tim Skarke,27.0,de GER,"FW,MF",Union Berlin,de Bundesliga,33,0,2
Ellyes Skhiri,29.0,tn TUN,MF,Eint Frankfurt,de Bundesliga,30,1,2
Oliver Skipp,23.0,eng ENG,MF,Leicester City,eng Premier League,24,0,0
Leo Skiri Østigård,24.0,no NOR,DF,Rennes,fr Ligue 1,16,1,0
Leo Skiri Østigård,24.0,no NOR,DF,Hoffenheim,de Bundesliga,11,0,0
Łukasz Skorupski,33.0,pl POL,GK,Bologna,it Serie A,27,0,0
Andreas Skov Olsen,24.0,dk DEN,"FW,MF",Wolfsburg,de Bundesliga,12,1,1
Robert Skov,28.0,dk DEN,"DF,MF",Union Berlin,de Bundesliga,15,2,2
Milan Škriniar,29.0,sk SVK,DF,Paris S-G,fr Ligue 1,5,0,0
Steven Skrzybski,31.0,de GER,"MF,FW",Holstein Kiel,de Bundesliga,24,6,3
Naatan Skyttä,22.0,fi FIN,FW,Toulouse,fr Ligue 1,1,0,0
William Smallbone,24.0,ie IRL,MF,Southampton,eng Premier League,18,1,0
Adam Smith,33.0,eng ENG,DF,Bournemouth,eng Premier League,25,0,0
Eric Smith,27.0,se SWE,"DF,MF",St. Pauli,de Bundesliga,32,1,1
Justin Smith,21.0,ca CAN,MF,Espanyol,es La Liga,5,0,0
Emile Smith Rowe,24.0,eng ENG,MF,Fulham,eng Premier League,34,6,3
Ivan Smolčić,23.0,hr CRO,DF,Como,it Serie A,9,0,0
Eduard Sobol,29.0,ua UKR,DF,Strasbourg,fr Ligue 1,10,0,0
Simon Sohm,23.0,ch SUI,MF,Parma,it Serie A,37,4,0
Alex Sola,25.0,es ESP,"MF,FW",Getafe,es La Liga,19,0,1
Arnau Solà,21.0,es ESP,MF,Villarreal,es La Liga,1,0,0
Dominic Solanke,26.0,eng ENG,FW,Tottenham,eng Premier League,27,9,3
Ola Solbakken,25.0,no NOR,"MF,FW",Empoli,it Serie A,21,0,0
Carlos Soler,27.0,es ESP,"MF,FW",West Ham,eng Premier League,31,1,1
Julio Soler,19.0,ar ARG,"DF,FW",Bournemouth,eng Premier League,3,0,0
Oumar Solet,24.0,fr FRA,DF,Udinese,it Serie A,19,1,2
Jhon Solis,19.0,co COL,MF,Girona,es La Liga,19,1,0
Daniele Sommariva,27.0,it ITA,GK,Genoa,it Serie A,1,0,0
Yann Sommer,35.0,ch SUI,GK,Inter,it Serie A,33,0,0
David Soria,31.0,es ESP,GK,Getafe,es La Liga,38,0,0
Juan Soriano,26.0,es ESP,GK,Leganés,es La Liga,6,0,0
Borna Sosa,26.0,hr CRO,DF,Torino,it Serie A,19,0,0
Ramón Sosa,24.0,py PAR,"FW,MF",Nott'ham Forest,eng Premier League,19,1,0
Hugo Sotelo,20.0,es ESP,MF,Celta Vigo,es La Liga,24,0,0
Florian Sotoca,33.0,fr FRA,"FW,MF",Lens,fr Ligue 1,31,1,1
Riccardo Sottil,25.0,it ITA,"FW,MF",Fiorentina,it Serie A,18,1,1
Riccardo Sottil,25.0,it ITA,"FW,MF",Milan,it Serie A,6,0,0
Tomáš Souček,29.0,cz CZE,MF,West Ham,eng Premier League,35,9,1
Matìas Soulé,21.0,ar ARG,"MF,DF",Roma,it Serie A,27,5,5
Boubakary Soumaré,25.0,fr FRA,MF,Leicester City,eng Premier League,31,0,0
Issa Soumaré,23.0,sn SEN,"FW,MF",Le Havre,fr Ligue 1,29,5,4
Djibril Sow,27.0,ch SUI,MF,Sevilla,es La Liga,30,2,1
Saidou Sow,22.0,gn GUI,DF,Strasbourg,fr Ligue 1,12,0,1
Saidou Sow,22.0,gn GUI,DF,Nantes,fr Ligue 1,9,1,0
Djed Spence,23.0,eng ENG,DF,Tottenham,eng Premier League,25,1,2
Leonardo Spinazzola,31.0,it ITA,"DF,FW",Napoli,it Serie A,27,1,1
Marco Sportiello,32.0,it ITA,GK,Milan,it Serie A,2,0,0
Anton Stach,25.0,de GER,"MF,DF",Hoffenheim,de Bundesliga,30,1,2
Jens Stage,27.0,dk DEN,MF,Werder Bremen,de Bundesliga,28,10,5
Josip Stanišić,24.0,hr CRO,DF,Bayern Munich,de Bundesliga,14,0,2
Filip Stankovic,22.0,rs SRB,GK,Venezia,it Serie A,16,0,0
Jay Stansfield,21.0,eng ENG,MF,Fulham,eng Premier League,1,0,0
Carl Starfelt,29.0,se SWE,DF,Celta Vigo,es La Liga,28,1,0
Niklas Stark,29.0,de GER,DF,Werder Bremen,de Bundesliga,26,0,1
Lucas Stassin,19.0,be BEL,FW,Saint-Étienne,fr Ligue 1,28,12,4
Jason Steele,33.0,eng ENG,GK,Brighton,eng Premier League,2,0,0
Orri Steinn Óskarsson,19.0,is ISL,FW,Real Sociedad,es La Liga,23,3,0
Pascal Stenzel,28.0,de GER,DF,Stuttgart,de Bundesliga,10,0,0
Jack Stephens,30.0,eng ENG,DF,Southampton,eng Premier League,19,1,0
Leonidas Stergiou,22.0,ch SUI,DF,Stuttgart,de Bundesliga,12,1,2
Raheem Sterling,29.0,eng ENG,"FW,MF",Arsenal,eng Premier League,17,0,2
Enzo Sternal,17.0,fr FRA,"FW,MF",Marseille,fr Ligue 1,2,0,0
Finley Stevens,21.0,wls WAL,DF,St. Pauli,de Bundesliga,1,0,0
Ross Stewart,28.0,sct SCO,FW,Southampton,eng Premier League,12,1,0
Angelo Stiller,23.0,de GER,MF,Stuttgart,de Bundesliga,32,1,8
Kevin Stöger,30.0,at AUT,MF,Gladbach,de Bundesliga,31,3,3
Stoichkov,30.0,es ESP,"MF,FW",Alavés,es La Liga,16,0,1
Petar Stojanović,28.0,si SVN,MF,Empoli,it Serie A,1,0,0
Jakub Stolarczyk,23.0,pl POL,GK,Leicester City,eng Premier League,10,0,0
John Stones,30.0,eng ENG,"DF,MF",Manchester City,eng Premier League,11,2,0
Jørgen Strand Larsen,24.0,no NOR,FW,Wolves,eng Premier League,35,14,4
Gabriel Strefezza,27.0,br BRA,"FW,MF",Como,it Serie A,37,6,4
Cristhian Stuani,37.0,uy URU,FW,Girona,es La Liga,32,11,2
Álex Suárez,31.0,es ESP,DF,Las Palmas,es La Liga,30,0,0
Denis Suárez,30.0,es ESP,MF,Villarreal,es La Liga,21,1,1
Gabriel Suazo,26.0,cl CHI,DF,Toulouse,fr Ligue 1,30,0,6
Luka Sučić,21.0,hr CRO,MF,Real Sociedad,es La Liga,29,1,1
Yukinari Sugawara,24.0,jp JPN,"DF,MF",Southampton,eng Premier League,30,1,1
Niklas Süle,28.0,de GER,DF,Dortmund,de Bundesliga,15,0,0
Ibrahim Sulemana,21.0,gh GHA,MF,Atalanta,it Serie A,9,2,0
Kamaldeen Sulemana,22.0,gh GHA,"FW,MF",Southampton,eng Premier League,26,1,1
Crysencio Summerville,22.0,nl NED,"FW,MF",West Ham,eng Premier League,19,1,1
Tomáš Suslov,22.0,sk SVK,"MF,FW",Hellas Verona,it Serie A,31,0,1
Suso,30.0,es ESP,"FW,MF",Sevilla,es La Liga,16,0,2
Zion Suzuki,21.0,jp JPN,GK,Parma,it Serie A,37,0,0
Mattias Svanberg,25.0,se SWE,MF,Wolfsburg,de Bundesliga,20,3,1
Daniel Svensson,22.0,se SWE,"DF,FW",Dortmund,de Bundesliga,12,1,3
Marin Šverko,26.0,hr CRO,DF,Venezia,it Serie A,16,1,0
Mile Svilar,24.0,rs SRB,GK,Roma,it Serie A,38,0,0
Michael Svoboda,25.0,at AUT,DF,Venezia,it Serie A,16,1,0
Williot Swedberg,20.0,se SWE,"FW,MF",Celta Vigo,es La Liga,32,4,5
Abakar Sylla,21.0,ci CIV,DF,Strasbourg,fr Ligue 1,21,1,0
Issiaga Sylla,30.0,gn GUI,DF,Montpellier,fr Ligue 1,19,1,0
Mamadou Sylla,30.0,sn SEN,"FW,MF",Valladolid,es La Liga,29,5,1
Wojciech Szczęsny,34.0,pl POL,GK,Barcelona,es La Liga,15,0,0
Sammie Szmodics,28.0,ie IRL,"FW,MF",Ipswich Town,eng Premier League,20,4,0
Dominik Szoboszlai,23.0,hu HUN,MF,Liverpool,eng Premier League,36,6,6
Alexander Sørloth,28.0,no NOR,FW,Atlético Madrid,es La Liga,35,20,2
Musa Al-Taamari,27.0,jo JOR,"FW,MF",Montpellier,fr Ligue 1,15,2,1
Musa Al-Taamari,27.0,jo JOR,"FW,MF",Rennes,fr Ligue 1,11,1,0
Haris Tabakovic,30.0,ba BIH,FW,Hoffenheim,de Bundesliga,22,3,1
Nicolás Tagliafico,31.0,ar ARG,DF,Lyon,fr Ligue 1,24,3,1
Jonathan Tah,28.0,de GER,DF,Leverkusen,de Bundesliga,33,3,0
Adrien Tameze,30.0,cm CMR,"MF,DF",Torino,it Serie A,20,0,0
Axel Tapé,16.0,fr FRA,"DF,MF",Paris S-G,fr Ligue 1,2,0,0
Renato Tapia,29.0,pe PER,"MF,DF",Leganés,es La Liga,34,1,0
Edmond Tapsoba,25.0,bf BFA,DF,Leverkusen,de Bundesliga,29,0,0
Florian Tardieu,32.0,fr FRA,MF,Saint-Étienne,fr Ligue 1,24,2,4
Mehdi Taremi,32.0,ir IRN,FW,Inter,it Serie A,26,1,2
Matt Targett,28.0,eng ENG,DF,Newcastle Utd,eng Premier League,2,0,0
Oussama Targhalline,22.0,ma MAR,MF,Le Havre,fr Ligue 1,14,0,0
James Tarkowski,31.0,eng ENG,DF,Everton,eng Premier League,33,1,1
César Tárrega,22.0,es ESP,DF,Valencia,es La Liga,34,2,0
Nuno Tavares,24.0,pt POR,DF,Lazio,it Serie A,23,0,8
Marcus Tavernier,25.0,eng ENG,"FW,MF",Bournemouth,eng Premier League,29,3,5
Charlie Taylor,30.0,eng ENG,DF,Southampton,eng Premier League,8,0,0
Jack Taylor,26.0,ie IRL,MF,Ipswich Town,eng Premier League,32,1,0
Loum Tchaouna,20.0,fr FRA,"FW,MF",Lazio,it Serie A,24,1,0
Jackson Tchatchoua,22.0,cm CMR,"DF,MF",Hellas Verona,it Serie A,36,2,3
Enzo Tchato,21.0,cm CMR,DF,Montpellier,fr Ligue 1,27,0,0
Aurélien Tchouaméni,24.0,fr FRA,"DF,MF",Real Madrid,es La Liga,32,0,0
Álvaro Tejero,28.0,es ESP,"MF,DF",Espanyol,es La Liga,28,1,4
Martín Tejón,20.0,es ESP,"MF,DF",Valencia,es La Liga,4,0,0
Mathys Tel,19.0,fr FRA,FW,Tottenham,eng Premier League,13,2,1
Mathys Tel,19.0,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,8,0,1
Nathan Tella,25.0,ng NGA,"MF,FW",Leverkusen,de Bundesliga,27,2,4
Nahuel Tenaglia,28.0,ar ARG,DF,Alavés,es La Liga,34,2,1
Arnau Tenas,23.0,es ESP,GK,Paris S-G,fr Ligue 1,1,0,1
Casper Tengstedt,24.0,dk DEN,FW,Hellas Verona,it Serie A,25,6,1
Marc-André ter Stegen,32.0,de GER,GK,Barcelona,es La Liga,8,0,0
Filippo Terracciano,21.0,it ITA,"DF,MF",Milan,it Serie A,13,0,0
Pietro Terracciano,34.0,it ITA,GK,Fiorentina,it Serie A,3,0,0
Ramón Terrats,23.0,es ESP,"MF,FW",Villarreal,es La Liga,11,0,0
Ramón Terrats,23.0,es ESP,"MF,FW",Getafe,es La Liga,15,4,1
Martin Terrier,27.0,fr FRA,"MF,FW",Leverkusen,de Bundesliga,15,2,1
Tanner Tessmann,22.0,us USA,MF,Lyon,fr Ligue 1,25,1,0
Kenny Tete,28.0,nl NED,DF,Fulham,eng Premier League,22,0,2
Teddy Teuma,30.0,mt MLT,MF,Reims,fr Ligue 1,17,1,0
Jordan Teze,24.0,nl NED,DF,Monaco,fr Ligue 1,16,1,0
Florian Thauvin,31.0,fr FRA,"FW,MF",Udinese,it Serie A,25,8,3
Arthur Theate,24.0,be BEL,DF,Eint Frankfurt,de Bundesliga,31,0,0
Norman Theuerkauf,37.0,de GER,MF,Heidenheim,de Bundesliga,1,0,0
Thiago,23.0,br BRA,"FW,MF",Brentford,eng Premier League,8,0,0
Malick Thiaw,22.0,de GER,DF,Milan,it Serie A,22,0,0
Denis Thomalla,31.0,de GER,MF,Heidenheim,de Bundesliga,1,0,0
Luke Thomas,23.0,eng ENG,DF,Leicester City,eng Premier League,14,0,0
Sorba Thomas,24.0,wls WAL,"FW,MF",Nantes,fr Ligue 1,25,1,3
Adrien Thomasson,30.0,fr FRA,MF,Lens,fr Ligue 1,33,3,7
Morten Thorsby,28.0,no NOR,"MF,FW",Genoa,it Serie A,30,0,1
Khéphren Thuram,23.0,fr FRA,MF,Juventus,it Serie A,35,4,5
Marcus Thuram,26.0,fr FRA,FW,Inter,it Serie A,32,14,4
Cheikh Tidiane Niasse,24.0,sn SEN,MF,Hellas Verona,it Serie A,11,0,0
Youri Tielemans,27.0,be BEL,MF,Aston Villa,eng Premier League,36,3,7
Kieran Tierney,27.0,sct SCO,"DF,FW",Arsenal,eng Premier League,13,1,0
Phillip Tietz,27.0,de GER,FW,Augsburg,de Bundesliga,34,7,2
Jurriën Timber,23.0,nl NED,DF,Arsenal,eng Premier League,30,1,3
Jean-Clair Todibo,24.0,fr FRA,DF,West Ham,eng Premier League,27,0,0
Harry Toffolo,28.0,eng ENG,DF,Nott'ham Forest,eng Premier League,4,0,0
Umut Tohumcu,19.0,de GER,"MF,FW",Hoffenheim,de Bundesliga,12,0,1
Corentin Tolisso,29.0,fr FRA,MF,Lyon,fr Ligue 1,32,7,4
John Tolkin,22.0,us USA,"DF,MF",Holstein Kiel,de Bundesliga,11,0,2
Rafael Tolói,33.0,it ITA,DF,Atalanta,it Serie A,11,0,0
Raúl de Tomás,29.0,es ESP,"DF,FW",Rayo Vallecano,es La Liga,2,0,0
Tiago Tomás,22.0,pt POR,"FW,MF",Wolfsburg,de Bundesliga,32,6,1
Takehiro Tomiyasu,25.0,jp JPN,DF,Arsenal,eng Premier League,1,0,0
Fikayo Tomori,26.0,eng ENG,DF,Milan,it Serie A,22,0,1
Sandro Tonali,24.0,it ITA,MF,Newcastle Utd,eng Premier League,36,4,2
Luka Topalović,18.0,si SVN,MF,Inter,it Serie A,1,0,0
Pablo Torre,21.0,es ESP,"MF,FW",Barcelona,es La Liga,10,3,1
David Torres,21.0,es ESP,DF,Valladolid,es La Liga,18,0,0
Ferrán Torres,24.0,es ESP,"FW,MF",Barcelona,es La Liga,27,10,6
Pau Torres,27.0,es ESP,DF,Aston Villa,eng Premier League,24,0,0
Lucas Torró,30.0,es ESP,MF,Osasuna,es La Liga,35,3,0
Lorenzo Tosto,18.0,it ITA,DF,Empoli,it Serie A,1,0,0
Abdoulaye Touré,30.0,gn GUI,MF,Le Havre,fr Ligue 1,28,10,1
Bazoumana Touré,18.0,ci CIV,"FW,MF",Hoffenheim,de Bundesliga,13,0,3
Birama Touré,32.0,ml MLI,"MF,DF",Montpellier,fr Ligue 1,8,0,0
Ousmane Toure,19.0,fr FRA,DF,Lille,fr Ligue 1,1,0,0
Souleymane Touré,21.0,fr FRA,DF,Udinese,it Serie A,12,1,0
Lucas Tousart,27.0,fr FRA,MF,Union Berlin,de Bundesliga,15,0,1
Conor Townsend,31.0,eng ENG,DF,Ipswich Town,eng Premier League,6,0,1
Adama Traoré,28.0,es ESP,"FW,MF",Fulham,eng Premier League,36,2,7
Boubacar Traoré,22.0,ml MLI,MF,Wolves,eng Premier League,1,0,0
Hamari Traoré,32.0,ml MLI,DF,Real Sociedad,es La Liga,11,0,1
Omar Traoré,26.0,de GER,DF,Heidenheim,de Bundesliga,30,0,1
Kevin Trapp,34.0,de GER,GK,Eint Frankfurt,de Bundesliga,26,0,0
Mark Travers,25.0,ie IRL,GK,Bournemouth,eng Premier League,5,0,0
Óscar Trejo,36.0,ar ARG,MF,Rayo Vallecano,es La Liga,19,1,0
Philipp Treu,23.0,de GER,"MF,DF",St. Pauli,de Bundesliga,33,0,2
Ryan Trevitt,21.0,eng ENG,MF,Brentford,eng Premier League,1,0,0
Christopher Trimmel,37.0,at AUT,"DF,MF",Union Berlin,de Bundesliga,26,0,3
Kieran Trippier,33.0,eng ENG,DF,Newcastle Utd,eng Premier League,25,0,3
Leandro Trossard,29.0,be BEL,FW,Arsenal,eng Premier League,38,8,7
Adrien Truffert,22.0,fr FRA,"DF,MF",Rennes,fr Ligue 1,33,2,2
Kostas Tsimikas,28.0,gr GRE,DF,Liverpool,eng Premier League,18,0,1
Viktor Tsyhankov,26.0,ua UKR,"FW,MF",Girona,es La Liga,27,2,5
Axel Tuanzebe,26.0,cd COD,DF,Ipswich Town,eng Premier League,22,0,1
Stefano Turati,22.0,it ITA,GK,Monza,it Serie A,30,0,0
Beñat Turrientes,22.0,es ESP,MF,Real Sociedad,es La Liga,21,0,0
Tuta,25.0,br BRA,"DF,MF",Eint Frankfurt,de Bundesliga,30,2,1
Christantus Uche,21.0,ng NGA,"FW,MF",Getafe,es La Liga,33,4,6
Destiny Udogie,21.0,it ITA,DF,Tottenham,eng Premier League,25,0,1
Manuel Ugarte Ribeiro,23.0,uy URU,MF,Manchester Utd,eng Premier League,29,1,2
Lesley Ugochukwu,20.0,fr FRA,MF,Southampton,eng Premier League,26,1,1
Lukas Ullrich,20.0,de GER,DF,Gladbach,de Bundesliga,26,1,2
Sven Ulreich,35.0,de GER,GK,Bayern Munich,de Bundesliga,1,0,0
Enes Ünal,27.0,tr TUR,"FW,MF",Bournemouth,eng Premier League,17,2,1
Deniz Undav,28.0,de GER,"FW,MF",Stuttgart,de Bundesliga,27,9,3
Naci Ünüvar,21.0,nl NED,"MF,DF",Espanyol,es La Liga,2,0,0
Dayot Upamecano,25.0,fr FRA,DF,Bayern Munich,de Bundesliga,20,2,0
Kacper Urbanski,19.0,pl POL,MF,Bologna,it Serie A,7,1,0
Kacper Urbanski,19.0,pl POL,MF,Monza,it Serie A,8,0,0
Jonas Urbig,20.0,de GER,GK,Bayern Munich,de Bundesliga,8,0,0
Can Uzun,18.0,tr TUR,"MF,FW",Eint Frankfurt,de Bundesliga,20,4,1
Josha Vagnoman,23.0,de GER,"DF,MF",Stuttgart,de Bundesliga,26,1,1
Lautaro Valenti,25.0,ar ARG,DF,Parma,it Serie A,20,1,0
Óscar Valentín,29.0,es ESP,MF,Rayo Vallecano,es La Liga,34,0,0
Nicolás Valentini,23.0,ar ARG,DF,Hellas Verona,it Serie A,14,0,0
Germán Valera,22.0,es ESP,MF,Valencia,es La Liga,8,0,0
Emanuele Valeri,25.0,it ITA,DF,Parma,it Serie A,35,2,6
